0.0,0.0
0.0,0.88
0.0,1.76
0.0,2.64
0.0,3.52
0.0,4.4
0.0,5.28
0.0,6.16
0.0,7.04
0.0,7.92
0.0,8.8
0.0,9.68
0.0,10.56
0.0,11.44
0.0,12.32
0.0,13.2
0.0,14.08
0.0,14.96
0.0,15.84
0.0,16.72
0.0,17.6
0.0,18.48
0.0,19.36
0.0,20.24
0.0,21.12
0.0,22.0
0.0,22.88
0.0,23.76
0.0,24.64
0.0,25.52
0.0,26.4
0.88,0.0
0.88,0.88
0.88,1.76
0.88,2.64
0.88,3.52
0.88,4.4
0.88,5.28
0.88,6.16
0.88,7.04
0.88,7.92
0.88,8.8
0.88,9.68
0.88,10.56
0.88,11.44
0.88,12.32
0.88,13.2
0.88,14.08
0.88,14.96
0.88,15.84
0.88,16.72
0.88,17.6
0.88,18.48
0.88,19.36
0.88,20.24
0.88,21.12
0.88,22.0
0.88,22.88
0.88,23.76
0.88,24.64
0.88,25.52
0.88,26.4
1.76,0.0
1.76,0.88
1.76,1.76
1.76,2.64
1.76,3.52
1.76,4.4
1.76,5.28
1.76,6.16
1.76,7.04
1.76,7.92
1.76,8.8
1.76,9.68
1.76,10.56
1.76,11.44
1.76,12.32
1.76,13.2
1.76,14.08
1.76,14.96
1.76,15.84
1.76,16.72
1.76,17.6
1.76,18.48
1.76,19.36
1.76,20.24
1.76,21.12
1.76,22.0
1.76,22.88
1.76,23.76
1.76,24.64
1.76,25.52
1.76,26.4
2.64,0.0
2.64,0.88
2.64,1.76
2.64,2.64
2.64,3.52
2.64,4.4
2.64,5.28
2.64,6.16
2.64,7.04
2.64,7.92
2.64,8.8
2.64,9.68
2.64,10.56
2.64,11.44
2.64,12.32
2.64,13.2
2.64,14.08
2.64,14.96
2.64,15.84
2.64,16.72
2.64,17.6
2.64,18.48
2.64,19.36
2.64,20.24
2.64,21.12
2.64,22.0
2.64,22.88
2.64,23.76
2.64,24.64
2.64,25.52
2.64,26.4
3.52,0.0
3.52,0.88
3.52,1.76
3.52,2.64
3.52,3.52
3.52,4.4
3.52,5.28
3.52,6.16
3.52,7.04
3.52,7.92
3.52,8.8
3.52,9.68
3.52,10.56
3.52,11.44
3.52,12.32
3.52,13.2
3.52,14.08
3.52,14.96
3.52,15.84
3.52,16.72
3.52,17.6
3.52,18.48
3.52,19.36
3.52,20.24
3.52,21.12
3.52,22.0
3.52,22.88
3.52,23.76
3.52,24.64
